master_id,project_name,query,priority,latest_report_date,sample_excerpt
BDS-MASTER-0367,hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à,hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à,1,2025-04-08,[2025-04-08] Unknown User 4/8/2025 7:37 PM Hana Anh xin trao đổi thêm với chỗ chị Hana về giữa chỗ tỷ lệ GOP về tới EBITDA đối với các dự án hiện tại mình đang vận hành để xem thử mình có chi phí nào khác cần bổ sung không à. Đợt trước anh có xem thì thấy có dự án chênh lệch lớn nhưng cũng có cái chênh lệch nhỏ nên cũng chưa rõ bên mình có đặc thù gì khác ko à. Ok by Unknown User
BDS-MASTER-0308,khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này,khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này,1,2023-06-16,"[2023-06-16] Huy M - IM 6/16/2023 9:24 PM Edited Lúc đi vẫn chưa có thông tin cao độ về dự án khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này. Nên chưa rõ lắm về chi phí 1.5 trđ Tuấn đang đề cập à image by Unknown User, has an attachment."
BDS-MASTER-0093,khu mặt tiền đường Ngô Chí Quốc (gom đất gần Phú Quang)- Cập nhật Quy hoạch Phân khu,khu mặt tiền đường Ngô Chí Quốc (gom đất gần Phú Quang)- Cập nhật Quy hoạch Phân khu,1,,"[] Dạ P.ĐT báo cáo sếp Admin 01 cập nhật dự án khu mặt tiền đường Ngô Chí Quốc (gom đất gần Phú Quang)- Cập nhật Quy hoạch Phân khu. Theo QH PK3 được duyệt 2025, quỹ đất quan tâm thuộc ô đất OD-1, MN-1 và CX-2 (thuộc Đơn vị ở 1), trong đô ô OD-1 (diện tích PHQH 2.15ha) có các thông số sau: + Dân số 1.300 (tăng 800 dân so với QH cũ), + Tầng cao: 30 (không đổi) + Hệ số: 7 (không đổi) * ô MN-1 và CX-2 vẫn có chức năng giáo dục và cây xanh (không đổi) A/Phương án hỗn hợp thấp tầng (tối ưu số dân 1.3"
BDS-MASTER-0448,khu vực phía Bắc theo chỉ đạo của Anh Tâm,khu vực phía Bắc theo chỉ đạo của Anh Tâm,1,2023-04-15,"[2023-04-15] Huy M - IM 4/15/2023 11:04 AM K.ĐT gửi CEO Tuan Tran-CEO lịch trình công tác các dự án khu vực phía Bắc theo chỉ đạo của Anh Tâm, cụ thể: image by Huy M - IM"
BDS-MASTER-0370,khác Team cũng có đánh giá lại theo giá thị trường,khác Team cũng có đánh giá lại theo giá thị trường,1,2025-04-18,"[2025-04-18] Unknown User 4/18/2025 6:56 PM 🎙Audio message Đúng rồi à. Cái Long Tân này bên Team có đánh giá lại theo giá mới, không phải lấy theo giá sổ sách à. Nếu CLN thì giá tầm 6 7 tr còn đất lúa thì 2 3 nếu trung bình 50 50% thì giá trung bình là tầm 4. Cũng do là chưa biết cơ cấu bao nhiêu nên tạm lấy giá đấy lúa 2 3 triệu nên giá định giá đang là 4200 tỷ à. Ngoài ra còn có các dự án khác Team cũng có đánh giá lại theo giá thị trường"
BDS-MASTER-0449,khác với tỷ lệ,khác với tỷ lệ,1,2023-06-06,[2023-06-06] Binh Vo-GD-PTDT 6/6/2023 10:16 PM Giờ Aqua cũng đã bán gần hết. Nếu giảm giá từ CĐT thì sẽ rất khó để thu tiền tiếp vs khách hàng mà đã bán. Nên cái này chắc họ cũng phải cân nhắc lại phương án. Có thể giảm giá ở các dự án khác với tỷ lệ ... by Unknown User
BDS-MASTER-0309,khác đang mở bán trên thị trường,khác đang mở bán trên thị trường,1,2022-08-10,[2022-08-10] Quy Vo-PTDT 8/10/2022 10:49 AM Đối với shophouse thì giá bán đang đề xuất khoảng 1.5 lần căn hộ ở như các dự án khác đang mở bán trên thị trường. Dự án The Sang Residence đang gần hoàn thàn... by Unknown User
BDS-MASTER-0371,khách sạn Dự án Holiday,"khách sạn Dự án Holiday, Hội An",1,2024-09-14,"[] Báo cáo Mr. Mike tiến độ các công việc liên quan đến các dự án khách sạn Dự án Holiday: Đã có PAKD sau khi trao đổi với Mr Cường-GM và TMĐT ước tính củ dự án. Đang tính toán kết quả. Dự án Phú Hải: Đã có báo cáo của R&D. Đang phối hợp QS để lên TMĐT Dự án Hội An: Sau khi báo cáo lần 1, đang chờ RD khảo sát lại thị trường và QS tính toán lại TMĐT cho phù hợp với chuẩn 4*. Hiện Team cũng đang tập trung để hoàn thiện xong các dự án trong tuần này: + Đã trao đổi với Mr. Harry, đang cập nhật lại c"
BDS-MASTER-0311,khách sạn Đông Á Premier tại số 186/14 Hùng Vương,khách sạn Đông Á Premier tại số 186/14 Hùng Vương,1,,"[] P.ĐT có nhận yêu cầu tính toán hiệu quả dự án khách sạn Đông Á Premier tại số 186/14 Hùng Vương, Phường Lộc Thọ, TP Nha Trang, T. Khánh Hòa, với diện tích đất 690,4m² (nguồn: anh Sơn - trợ lý) Về mặt thị trường, phòng R&D đề xuất khảo sát dự án, do dự án được đánh giá phân khúc 3 sao. Dự án được tọa lạc trong hẻm và phân khúc 3 sao có nhiều phòng và giá cả cạnh tranh nên cần khảo sát thực tế để đánh giá lại phân khúc này, cũng như cập nhật lại thị trường chung của Nha Trang -> Để có đề xuất c"
BDS-MASTER-0313,là 300 tỷ - Độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư của dự án với 2 biến số,là 300 tỷ - Độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư của dự án với 2 biến số,1,,"[] P.ĐT báo cáo anh Mr Mike1 -CEO về cập nhật độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư giữa đơn giá đóng tiền sử dụng đất và hệ số sử dụng đất toàn khu của dự án 1,6ha Phan Văn Hớn như sau: - Chi phí chuyển nhượng của dự án là 300 tỷ - Độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư của dự án với 2 biến số: Biến số 1: Đơn giá đóng tiền sử dụng đất trên tổng diện tích đất phù hợp quy hoạch Biến số 2: Hệ số sử dụng đất toàn khu (tầng cao và dân số phải tăng thêm tương ứng với hệ số sử dụng Đấ"
BDS-MASTER-0198,là 547 tỷ,là 547 tỷ,1,,"[] P.ĐT báo cáo anh Mr Mike1 -CEO về độ nhạy lợi nhuận trước thuế / Tổng mức đầu tư giữa đơn giá đóng tiền sử dụng đất và hệ số sử dụng đất toàn khu của dự án 1,6ha Phan Văn Hớn như sau: Tháng 1/2025 phòng đã báo cáo hiệu quả dự án, với: - Hệ số sử dụng Đất: 3,73, trong đó chung cư cao tầng là 3,16 và nhà ở thấp tầng là 0,57. Trong điều kiện phải xin thêm được 661 dân thì chi phí chuyển nhượng dự án là 547 tỷ, tương ứng với 33tr/m² đất Chạy độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư với các "
BDS-MASTER-0450,lớn thì gần như sẽ phải đấu t,lớn thì gần như sẽ phải đấu t,1,2024-12-16,[2024-12-16] Huy M - IM 12/16/2024 8:48 PM Translate Theo quy định vậy thì đc hiểu là NN sẽ thực hiện và theo thời gian đã nêu trong lúc chào thầu. Nếu làm dự án lớn thì gần như sẽ phải đấu t... by Huy M - IM
BDS-MASTER-0373,lớn thì gần như sẽ phải đấu thầu,lớn thì gần như sẽ phải đấu thầu,1,2024-12-16,[2024-12-16] Huy M - IM 12/16/2024 8:50 PM Translate Nếu làm dự án lớn thì gần như sẽ phải đấu thầu. Nên anh đề xuất P.PLDA có buổi training về các quy định luật hiện hành về đấu thầu à… Link https://tienphong.vn/dau-thau-khu-do-t... by Huy M - IM
BDS-MASTER-0451,mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra,mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra,1,2023-04-26,[2023-04-26] Huy M - IM 4/26/2023 10:30 AM Đường kết nối chính ra Hải Phòng từ dự án mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra ... by Unknown User
BDS-MASTER-0377,nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (,nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (,1,2024-06-02,[2024-06-02] Tuan Tran-CEO 6/2/2024 9:25 AM https://m.cafebiz.vn/ngan-hang-rao-ban-du-an-nghi-duong-nghin-ty-ba-truong-my-lan-tung-thau-tom-176240601115633272.chn?fbclid=IwZXh0bgNhZW0CMTEAAR0gCq068odDwfaVarWXMrVzKJsb5N8mA7iQBstez2vOEGsFuEzu6c2XlSg_aem_AcxQFSkDhP9A9hf7e1nWIyBRpzUs6iL9wF0qP3p0ABLJ4FzSDldhLOZLzi9adCYt-RhJ7elval4J1vy0KIB-0uoU Ngân hàng rao bán dự án nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (VietinBank Thủ Thiêm) vừa
BDS-MASTER-0453,nhiều và phân mảng,nhiều và phân mảng,1,2025-04-17,"[2025-04-17] Unknown User 4/17/2025 8:38 AM DIG HDC khi nào báo cáo đc ta Trong tuần này anh sẽ báo cáo trước DIG, Còn HDC dự án nhiều và phân mảng... cần thêm thời gian để tìm hiểu về hiện trạng thì qua tuần sau anh sẽ báo cáo à. Thoi -Tro Ly GD Liên quan đến nội du... by Huy M - IM"
BDS-MASTER-0454,nào mà đóng tssđ hàng năm nó cứ t,nào mà đóng tssđ hàng năm nó cứ t,1,2023-08-11,"[2023-08-11] Binh Vo-GD-PTDT 8/11/2023 10:47 AM Giờ tssđ sẽ rất rát, sẽ định giá sát theo giá thị trường hết Nếu dự án nào mà đóng tssđ hàng năm nó cứ t... by Unknown User"
BDS-MASTER-0378,nào mà đóng tssđ hàng năm nó cứ tăng hàng năm nữa,nào mà đóng tssđ hàng năm nó cứ tăng hàng năm nữa,1,2023-08-11,"[2023-08-11] Binh Vo-GD-PTDT 8/11/2023 10:48 AM Edited Nếu dự án nào mà đóng tssđ hàng năm nó cứ tăng hàng năm nữa. Và theo dự thảo luật đất đai mới đất tmdv là không cho đóng 1 lần nữa thì kinh doanh không thể có hiệu quả được, làm được bao nhiêu đóng hết cho nhà nước"
BDS-MASTER-0465,nên Nova buộc dừng thi công toàn bộ & bị khủng hoảng,nên Nova buộc dừng thi công toàn bộ & bị khủng hoảng,1,2023-06-06,[2023-06-06] Unknown User 6/6/2023 10:04 PM Cái này là trước Nova bán một số sản phẩm tồn ở các phân khu đã bán trước đâ… Tại thời điểm tháng 10-11/2022 tất cả các bank tài trợ cho nova lock toàn bộ tiền thu được từ bán hàng dự án nên Nova buộc dừng thi công toàn bộ & bị khủng hoảng. Nhưng như giờ các khách hàng đa phần mua cũ... by Unknown User
BDS-MASTER-0386,nếu vùng đất thấp phải san lấp thêm nữa thì đơn giá 250,nếu vùng đất thấp phải san lấp thêm nữa thì đơn giá 250,1,2023-06-16,"[2023-06-16] Unknown User 6/16/2023 9:12 PM Chi phí san lấp mà hết 1.5tr cao dữ v hã Hiện nay chi phí san lấp, hạ tầng kcn trung bình tầm 800 - 1 trđ/m2. Tuỳ theo cao độ của dự án nếu vùng đất thấp phải san lấp thêm nữa thì đơn giá 250.000 đồng/m3. Đối với hiện trạng dự án mình khảo sát ở kc... by Huy M - IM --- [2023-06-16] Unknown User 6/16/2023 9:12 PM Chi phí san lấp mà hết 1.5tr cao dữ v hã Hiện nay chi phí san lấp, hạ tầng kcn trung bình tầm 800 - 1 trđ/m2. Tuỳ theo cao độ của dự án nếu vù"
BDS-MASTER-0320,phân lô ( ko xây nhà) nào đang rẻ nhất 1 Like reaction,"phân lô ( ko xây nhà) nào đang rẻ nhất 1 Like reaction, Nhơn Trạch",1,2023-06-22,[2023-06-22] Tuan Tran-CEO 6/22/2023 11:08 AM Tìm hiểu bên Nhơn Trạch xem dự án phân lô ( ko xây nhà) nào đang rẻ nhất 1 Like reaction. Ai nghiên cứu luôn gía cho thuê đất KCN ở g... by Unknown User
BDS-MASTER-0389,phường Phú Thọ Hòa,"phường Phú Thọ Hòa, Tân Phú",1,,"[] P.ĐT xin báo cáo Sếp Admin 01 về khu đất phường Phú Thọ Hòa, Quận Tân Phú, TP HCM (Nguồn Sếp Tâm) như sau: 1. Pháp lý đất: Diện tích: 13,907.5 m2 Mục đích: Đất trồng cây lâu năm Thời hạn: 50 năm ( 07/2011 – 07/2061) Nguồn gốc"
BDS-MASTER-0467,quy nhơn nha 1 Heart reaction,quy nhơn nha 1 Heart reaction,1,2023-05-18,[2023-05-18] Tuan Tran-CEO 5/18/2023 3:09 AM Gửi lại em thông tin cái dự án quy nhơn nha 1 Heart reaction. K.ĐT gửi CEO thông tin dự án Greenhill_Quy ... by Huy M - IM
BDS-MASTER-0077,sẽ mất 1 năm để xử lý các vấn đề liên quan khoản nợ đang trong DATC,sẽ mất 1 năm để xử lý các vấn đề liên quan khoản nợ đang trong DATC,1,,"[] P.ĐT dự kiến dự án sẽ mất 1 năm để xử lý các vấn đề liên quan khoản nợ đang trong DATC, và sau đó mất khoảng 2 năm để triển khai pháp lý (kế thừa qh1.500 hiện có). Như vậy dự án sẽ bắt đầu triển khai xây dựng từ cuối 2028- đầu 2029 2.1 Giả định kinh doanh a) Nhóm sản phẩm bán: + Giá bán căn hộ: 56-66 tr/m2 (chưa VAT tim tường) + Giá bán căn shop: 69 – 79 tr/m2 (chưa VAT tim tường) + Giá bán căn hộ cho thuê (theo QH1/500 có loại hình này và P.ĐT định hướng thành sản phẩm bán 50 năm): 47-56 tr/"
BDS-MASTER-0392,tham gia để đánh giá thêm về chuyên mô á Sếp,tham gia để đánh giá thêm về chuyên mô á Sếp,1,2026-05-27,"[2026-05-27] Admin 01 5/27/2026 7:36 PM 2. 120 tỷ là số chốt chưa hay áng chừng nhỉ Mình đang tạm lấy theo số bên đó báo Sếp. Số liệu chi tiết thẩm định, cơ sở thì chưa có thông tin để check nên anh mới đề xuất có plda tham gia để đánh giá thêm về chuyên mô á Sếp. Với cái này họ chuyển cty nên cũng cần PTC thẩm định về bctc công tin để xem có khoản nợ tiềm tàng nào ko để tránh rủi ro mình mua vào sau này phát sinh thì mình phải chịu Sếp --- [2026-05-27] Admin 01 5/27/2026 7:36 PM 2. 120 tỷ là số"
BDS-MASTER-0393,theo link bên dưới,theo link bên dưới,1,2023-05-18,"[2023-05-18] Huy M - IM 5/18/2023 8:27 AM 2022.08.22_Báo cáo Khảo sát và Đánh giá Pháp lý Green Hill, Quy Nhơn.pdf Chi tiết hồ sơ dự án theo link bên dưới: Li... by Huy M - IM --- [2023-05-18] Huy M - IM 5/18/2023 8:28 AM Chi tiết hồ sơ dự án theo link bên dưới: https://belgroupvn-my.sharepoint.com/:f:/g/personal/trieunguyenptdt_beegroup1_com/EvIFMnD3Kf1HuCg73fRIPiYBMqa-3XLyRWrfyrlhKlYtSQ?e=7KAxWR Ủa bữa e nhớ có file thiết kế ở đâu nhỉ by Unknown User"
BDS-MASTER-0470,thì 120 -130 ạ 31 là kích thước sao nhỉ by Admin 01,thì 120 -130 ạ 31 là kích thước sao nhỉ by Admin 01,1,2026-03-11,[2026-03-11] Admin 01 3/11/2026 12:00 PM Sao bưa nghe 150-170 mà nhỉ giá này là căn ở block đẹp Trung bình cả dự án thì 120 -130 ạ 31 là kích thước sao nhỉ by Admin 01
BDS-MASTER-0471,thông qua đấu thầu nên khả năng cao chỉ thực hiện được chuyển nhượng thông qua hình thức mua cổ phần nên,thông qua đấu thầu nên khả năng cao chỉ thực hiện được chuyển nhượng thông qua hình thức mua cổ phần nên,1,2025-06-26,"[2025-06-26] Unknown User 6/26/2025 5:11 PM Ủa ổn quá kìa. Ủa mình mua lại vậy đc tính vào chi phí ko Vì NOXH là hình thức cũng đặc thù và dự án thông qua đấu thầu nên khả năng cao chỉ thực hiện được chuyển nhượng thông qua hình thức mua cổ phần nên chi phí sẽ không được tính à P.Đầu tư gởi thêm hồ sơ mời quan tâm của 2 ... by Khoa L - INVT, has attachments. --- [2025-06-26] Unknown User 6/26/2025 5:11 PM Ủa ổn quá kìa. Ủa mình mua lại vậy đc tính vào chi phí ko Vì NOXH là hình thức cũng đặc thù"
BDS-MASTER-0472,thương hiệu Trump đầu tiên tại Việt Nam - Tuổi Trẻ Online Chiều 21-5,thương hiệu Trump đầu tiên tại Việt Nam - Tuổi Trẻ Online Chiều 21-5,1,2025-05-25,"[2025-05-25] Huy M - IM 5/25/2025 4:39 PM https://tuoitre.vn/thu-tuong-cung-ong-eric-khoi-cong-du-an-thuong-hieu-trump-dau-tien-tai-viet-nam-20250521175920379.htm Thủ tướng cùng ông Eric khởi công dự án thương hiệu Trump đầu tiên tại Việt Nam - Tuổi Trẻ Online Chiều 21-5, Thủ tướng Phạm Minh Chính dự lễ khởi công dự án khu phức hợp đô thị, du lịch sinh thái và sân golf Khoái Châu (dự án Trump International Hưng Yên). tuoitre.vn Image by Huy M - IM"
BDS-MASTER-0395,tiền M&A nên đang bị phẩn bổ khá nhiều thời gian cho phần phân tích các dự án tiền M&A này Begin quote,tiền M&A nên đang bị phẩn bổ khá nhiều thời gian cho phần phân tích các dự án tiền M&A này Begin quote,1,2022-08-22,"[2022-08-22] Binh Vo-GD-PTDT 8/22/2022 2:49 PM do team đang tập trung làm phân tích nhanh các dự án tiền M&A nên đang bị phẩn bổ khá nhiều thời gian cho phần phân tích các dự án tiền M&A này Begin quote, Binh Vo-GD-PTDT, 8/22/2022 2:4... by Ngoc V - ASST."
