master_id,project_name,issues,latest_report_date,coords,land_area_main,sample_excerpt
BDS-MASTER-0420,Gladia heights dự kiến triển khai trong 2026 này,missing_report_date; missing_coordinates; missing_land_area; missing_legal; missing_planning,,,,"[] Dạ dự án Gladia heights dự kiến triển khai trong 2026 này, hiện thị trường đang rumor giá 100tr/m2 ạ image Dạ đây là bản đồ các dự án cao tầng g... by Khoa L - INVT"
BDS-MASTER-0421,Green Hill 2054482750212548727,missing_coordinates; missing_land_area; missing_legal; missing_planning,2022-08-22,,,"[2022-08-22] Trieu Nguyen-PTDT 8/22/2022 5:33 PM Video quang cảnh trước dự án Green Hill 2054482750212548727.mp4 Loading... Video bãi biển Quy Hòa gần khu vực hầm chui... by Unknown User, has an attachment. --- [2022-08-22] Trieu Nguyen-PTDT 8/22/2022 5:33 PM Video quang cảnh trước dự án Green Hill 2054482750212548727.mp4 Video bãi biển Quy Hòa gần khu vực hầm chui... by Unknown User, has an attachment."
BDS-MASTER-0422,Greenhill Village … 03,missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-05-18,,,[2023-05-18] Huy M - IM 5/18/2023 10:25 AM https://www.youtube.com/watch?v=ft9L6yTGL6A Dự án Greenhill Village … 03:48 | 1.6K views | 2 years ago www.youtube.com Này lâu dài đúng ko a by Unknown User
BDS-MASTER-0423,HAI NHAN,missing_report_date; missing_coordinates; missing_land_area; missing_legal; missing_planning,,,,[] Phòng xin đính kèm báo cáo lời và FS và đề xuất giá của phòng R&D. Trân trọng. 16.7.2026 FS DA HAI NHAN.pdf 16.7.2026 BC DA HAI NHAN.pdf 150726_R&D_Bao cao PA de xuat Hai Nhan_PA so bo.pdf
BDS-MASTER-0424,Holiday Beach - 14,missing_report_date; missing_coordinates; missing_land_area; missing_legal; missing_planning,,,,"[] Phòng xin gửi đính kèm báo cáo lời và bảng trình bày + Bảng FS. Trân trọng, BC Trinh bay - DA Holiday Beach - 14.05.2026.pdf BC lời DA Holiday Beach - 14.5.2026.pdf FS Holiday Beach - PA Condotel + Hotel 14.5.2026.pdf Message by Admin 01"
BDS-MASTER-0425,IRR thấp hơn ạ,missing_report_date; missing_coordinates; missing_land_area; missing_legal; missing_planning,,,,"[] Dạ do đất ở lâu dài, sau khi hết thời hạn vận hành, thì giá trị quyền sử dụng đất vẫn còn nguyên, nên phòng đầu tư mới đề xuất tính them 1 phương không có đất vào. Đối với phương án tính đất, Phòng Đầu tư đang giả định giá đất chỉ tăng có 5%, dẫn đến hiệu quả dự án IRR thấp hơn ạ."
BDS-MASTER-0426,Khu nhà ở công nhân và chuyên gia tại xã Nhơn Trạch của Công ty TNHH Vạn Phúc,missing_report_date; missing_coordinates; missing_land_area; missing_legal; missing_planning,,,,"[] P.ĐT báo cáo Sếp Mr Mike1 -CEO về Dự án Khu nhà ở công nhân và chuyên gia tại xã Nhơn Trạch của Công ty TNHH Vạn Phúc như sau: I. ĐÁNH GIÁ THÔNG TIN CHUNG DỰ ÁN Vị trí: Đường Ngô Gia Tự, Xã Nhơn Trạch, Tỉnh Đồng Nai Tọa độ google map: 10.721592, 106.892393"
BDS-MASTER-0427,Phú Gia Khiêm và Phú Quang,missing_coordinates; missing_land_area; missing_legal; missing_planning,2024-10-14,,,"[2024-10-14] Thao L - INVT 10/14/2024 3:02 PM Edited Translate K.ĐT gửi anh Mr Mike1 -CEO thông tin về đơn giá chi phí hạ tầng, cảnh quan 02 dự án Phú Gia Khiêm và Phú Quang như sau: Thử cho QS tính em by Unknown User"
BDS-MASTER-0428,Phượng Hoàng theo Chính sách bán hàng mới từ Mr Cường (SM),missing_coordinates; missing_land_area; missing_legal; missing_planning,2025-09-10,,,"[2025-09-10] Thao L - INVT 9/10/2025 12:08 PM Translate K.ĐT báo cáo anh Mr Mike1 -CEO cập nhật hiệu quả đầu tư dự án Phượng Hoàng theo Chính sách bán hàng mới từ Mr Cường (SM) như sau: Đã thực hiện tính toán phương án độc lập để đối chiếu cùng với kết quả từ Ms.Hạnh – Phòng Đầu tư. Kết quả từ hai bên tương đương nhau, đảm bảo tính chính xác và đồng nhất của số liệu 1 Like reaction."
BDS-MASTER-0429,Phượng Hoàng theo Chính sá… Vậy chốt PkD phương án này đi Ok Sếp,missing_coordinates; missing_land_area; missing_legal; missing_planning,2025-09-10,,,[2025-09-10] Thao L - INVT 9/10/2025 12:08 PM K.ĐT báo cáo anh Mr Mike1 -CEO cập nhật hiệu quả đầu tư dự án Phượng Hoàng theo Chính sá… Vậy chốt PkD phương án này đi Ok Sếp. Anh sẽ báo lại A Cường. by Huy M - IM
BDS-MASTER-0430,The Bale của Được gửi giá đã giảm mà lại ko lãi hã Begin quote,missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-06-01,,,"[2023-06-01] Tuan Tran-CEO 6/1/2023 2:24 PM Ủa dự án The Bale của Được gửi giá đã giảm mà lại ko lãi hã Begin quote, Tuan Tran-CEO , 6/1/2023 2:24 ... by Huy M - IM"
BDS-MASTER-0431,Vo Van Kiet Gop 2 Lo (IN),missing_report_date; missing_coordinates; missing_land_area; missing_legal; missing_planning,,,,[] Phòng xin gửi đính kèm Báo cáo Đầu tư (dạng trình bày) và Báo cáo đề xuất giá của phòng R&D. 28.5 P.ĐT BC Trinh Bay DA Vo Van Kiet Gop 2 Lo (IN).pdf 27052026_R&D_2VVK - IN.pdf Sao Phú Quốc xây 16tr mà ĐN xây 21tr lận by Admin 01
BDS-MASTER-0432,by Huy M - IM,missing_coordinates; missing_land_area; missing_legal; missing_planning,2024-12-06,,,"[2024-12-06] Huy M - IM 12/6/2024 8:01 AM Translate Anh gửi Mr Mike báo cáo KDC Việt An trước đây Và báo cáo đánh giá của PLDA by Huy M - IM, has an attachment."
BDS-MASTER-0433,bên mình đã đang follow nha a Huy Mai-PTDT Anh đã share hồ sơ cho em rồi nha,missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-04-24,,,[2023-04-24] Ngoc V - ASST. 4/24/2023 9:58 AM Edited Hi mn! Share giúp e tệp file các supporting document của tất cả các dự án bên mình đã đang follow nha a Huy Mai-PTDT Anh đã share hồ sơ cho em rồi nha. Em check... by Huy M - IM
BDS-MASTER-0434,bị Phốt nhiều à Vậy bỏ qua cái Đức Long nha by Unknown User,missing_coordinates; missing_land_area; missing_legal; missing_planning,2025-04-03,,,[2025-04-03] Unknown User 4/3/2025 2:35 PM 300 tỷ 📄 QĐ 2805 UBNDTP - QUY HOẠCH 1-2000 1.7.2019 (4).pdf 📄 Bản vẽ hiện trạng Gia Long.pdf 📄 SO DO Gia Long.pdf Dự án bị Phốt nhiều à Vậy bỏ qua cái Đức Long nha by Unknown User
BDS-MASTER-0435,chợ lớn có khi phải điều chỉnh ranh Begin quote,missing_coordinates; missing_land_area; missing_legal; missing_planning,2024-11-25,,,"[2024-11-25] Mr Mike1 -CEO 11/25/2024 4:30 PM Translate Làm nổi thì chắc dự án chợ lớn có khi phải điều chỉnh ranh Begin quote, Mr Mike1 -CEO, 11/25/2024 4:29... by Huy M - IM"
BDS-MASTER-0436,cùn,bad_name; missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-06-10,,,[2023-06-10] Tuan Tran-CEO 6/10/2023 11:38 AM Tính giá đất swan park ( Trừ đi xây dựng) nha anh 1 Like reaction. Với so sánh khu Swan park này với dự án cùn... by Unknown User
BDS-MASTER-0437,cùng phân khúc rẻ nhất Q9 Kiếm các dự án ở khu Long Phước,missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-06-10,,,"[2023-06-10] Tuan Tran-CEO 6/10/2023 11:39 AM Với so sánh khu Swan park này với dự án cùng phân khúc rẻ nhất Q9 Kiếm các dự án ở khu Long Phước, Quận 9 by Unknown User"
BDS-MASTER-0438,cập nhật chốt xin giữ dân số cho PGK là 3800,missing_report_date; missing_coordinates; missing_land_area; missing_legal,,,,[] Thao L - INVT Hi Thảo; PLDA cập nhật chốt xin giữ dân số cho PGK là 3800. Đầu tư trao đổi với QH và PLDA để nắm tt thêm; Các PA điều chỉnh cơ cấu sản phẩm sau này cũng dễ hơn. Em nhận thông tin ạ
BDS-MASTER-0439,của BeeGroup Begin quote,missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-10-19,,,"[2023-10-19] Huy M - IM 10/19/2023 2:30 PM 📄 2023.10.16_Danh sach du an sap trien khai.pdf Và kèm theo danh sách các dự án của BeeGroup Begin quote, Huy Mai-PTDT, 11/3/2023 8:09 A... by Huy M - IM"
BDS-MASTER-0440,của DIG,missing_coordinates; missing_land_area; missing_legal; missing_planning,2025-04-18,,,"[2025-04-18] Khoa L - INVT 4/18/2025 9:19 PM Translate Ngoài ra, trong maps tổng này những điểm chấm xanh là dự án của DIG, điểm chấm đỏ là dự án HDC, chúng ta có thể nhìn tổng quát các quỹ đất/dự án lớn tại Vũng Tàu đều thuộc 2 công ty trên"
BDS-MASTER-0441,của DIG rồi ạ Begin quote,missing_report_date; missing_coordinates; missing_land_area; missing_legal; missing_planning,,,,"[] Dạ anh, em sẽ chia sẻ định vị dự án, Phòng cũng đã có cập nhập vị trí và ranh đất các dự án của DIG rồi ạ Begin quote, Huy Mai-PTDT , 4/18/2025 7:00 ... by Unknown User"
BDS-MASTER-0442,của Nova đang khởi công t,missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-06-06,,,"[2023-06-06] Binh Vo-GD-PTDT 6/6/2023 10:04 PM Edited Cái này là trước Nova bán một số sản phẩm tồn ở các phân khu đã bán trước đây với chính sách trả tiền mặt đủ 95% thì mới giảm giá 45% - 50% lúc tháng 10-11/2022 lúc Nova bị khủng hoảng, chạy được vài tuần thì Nova Stop thi công & bán hàng hết Đến nay các dự án của Nova đang khởi công t... by Unknown User"
BDS-MASTER-0443,của mình sẽ thực hiện đồng bộ theo hạ tầng của tỉnh Vậy cầu này làm để kết nói đường bộ ven biể,missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-04-26,,,[2023-04-26] Huy M - IM 4/26/2023 10:11 AM Tiến độ triển khai dự án của mình sẽ thực hiện đồng bộ theo hạ tầng của tỉnh Vậy cầu này làm để kết nói đường bộ ven biể... by Unknown User
BDS-MASTER-0444,gần 11,missing_coordinates; missing_land_area; missing_legal; missing_planning,2025-03-16,,,"[2025-03-16] Thoi L - ASST. 3/16/2025 9:18 AM https://m.cafef.vn/coteccons-chuan-bi-lam-du-an-gan-11000-ty-tai-long-an-188250313133524045.chn Coteccons chuẩn bị làm dự án gần 11.000 tỷ tại Long An Mới đây, Liên danh BEHS - Covestcons vừa được chấp thuận đầu tư dự án Khu Dân cư kết hợp thương mại dịch vụ Thanh Phú tại xã Thanh Phú, huyện Bến Lức, tỉnh Long An với số vốn là hơn 10.662 tỷ đồng,... m.cafef.vn Begin quote, Thao Le-PTDT , 3/14/2025 6:05 ... by Unknown User"
BDS-MASTER-0445,hay VP,missing_report_date; missing_coordinates; missing_land_area; missing_legal; missing_planning,,,,[] Admin 01 3/11 11:54 AM Translate Kêu R&D nghiên cứu lại phần TMDV thì nên làm khách sạn hay VP. Chứ hiện tại thấy VP ở đó hơi hẻo Giá cho thuê thấp quá by Admin 01
BDS-MASTER-0446,hiệu quả IRR đạt 10%,missing_report_date; missing_coordinates; missing_land_area; missing_legal; missing_planning,,,,"[] Dạ đối với phương án không tính đất, để dự án hiệu quả IRR đạt 10%, thì suất vốn có thể nâng lên là 3 tỷ 1/key ạ. Với suất vốn này, thì phương án tính đất sẽ là 6.4% ạ Phải tính đất chứ. by Admin 01"
BDS-MASTER-0447,hơn 72,missing_coordinates; missing_land_area; missing_legal; missing_planning,2025-04-11,,,"[2025-04-11] Huy M - IM 4/11/2025 5:04 PM https://znews.vn/hien-trang-khu-dat-sun-group-lam-du-an-hon-72000-ty-dong-o-cu-lao-pho-post1508093.html Hiện trạng khu đất Sun Group làm dự án hơn 72.000 tỷ đồng ở Cù lao Phố - Kinh doanh - ZNEWS.VN Liên danh 5 nhà đầu tư trong đó có Sun Group được UBND tỉnh Đồng Nai chấp thuận thực hiện ""siêu"" dự án Khu đô thị Hiệp Hòa hơn 72.000 tỷ đồng tại Cù lao Phố (TP Biên Hòa). znews.vn À cái cù lao tân vạn này là của TTC mà by Unknown User"
BDS-MASTER-0448,khu vực phía Bắc theo chỉ đạo của Anh Tâm,missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-04-15,,,"[2023-04-15] Huy M - IM 4/15/2023 11:04 AM K.ĐT gửi CEO Tuan Tran-CEO lịch trình công tác các dự án khu vực phía Bắc theo chỉ đạo của Anh Tâm, cụ thể: image by Huy M - IM"
BDS-MASTER-0449,khác với tỷ lệ,missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-06-06,,,[2023-06-06] Binh Vo-GD-PTDT 6/6/2023 10:16 PM Giờ Aqua cũng đã bán gần hết. Nếu giảm giá từ CĐT thì sẽ rất khó để thu tiền tiếp vs khách hàng mà đã bán. Nên cái này chắc họ cũng phải cân nhắc lại phương án. Có thể giảm giá ở các dự án khác với tỷ lệ ... by Unknown User
BDS-MASTER-0450,lớn thì gần như sẽ phải đấu t,missing_coordinates; missing_land_area; missing_legal; missing_planning,2024-12-16,,,[2024-12-16] Huy M - IM 12/16/2024 8:48 PM Translate Theo quy định vậy thì đc hiểu là NN sẽ thực hiện và theo thời gian đã nêu trong lúc chào thầu. Nếu làm dự án lớn thì gần như sẽ phải đấu t... by Huy M - IM
BDS-MASTER-0451,mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra,missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-04-26,,,[2023-04-26] Huy M - IM 4/26/2023 10:30 AM Đường kết nối chính ra Hải Phòng từ dự án mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra ... by Unknown User
BDS-MASTER-0452,một lần,missing_report_date; missing_coordinates; missing_land_area; missing_legal; missing_planning,,,,"[] Dạ IRR khác biệt nhiều so với LNTT/TMĐT vì ngày lúc đầu mình tự bỏ tiền vốn ra để mua dự án một lần, cũng như là dòng tiền bán hàng em đang dự trù thận trọng (tốc độ bán hàng kéo dài). Vì vậy yếu tố IRR sẽ thấp hơn LNTT/TMĐT ạ Thử hỏi anh Dũng xem nếu mình mua rồi hợp t... by Admin 01"
BDS-MASTER-0453,nhiều và phân mảng,missing_coordinates; missing_land_area; missing_legal; missing_planning,2025-04-17,,,"[2025-04-17] Unknown User 4/17/2025 8:38 AM DIG HDC khi nào báo cáo đc ta Trong tuần này anh sẽ báo cáo trước DIG, Còn HDC dự án nhiều và phân mảng... cần thêm thời gian để tìm hiểu về hiện trạng thì qua tuần sau anh sẽ báo cáo à. Thoi -Tro Ly GD Liên quan đến nội du... by Huy M - IM"
BDS-MASTER-0454,nào mà đóng tssđ hàng năm nó cứ t,missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-08-11,,,"[2023-08-11] Binh Vo-GD-PTDT 8/11/2023 10:47 AM Giờ tssđ sẽ rất rát, sẽ định giá sát theo giá thị trường hết Nếu dự án nào mà đóng tssđ hàng năm nó cứ t... by Unknown User"
BDS-MASTER-0455,này hồi xưa mình có thông tin nhưng s,bad_name; missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-09-07,,,[2023-09-07] Tuan Tran-CEO 9/7/2023 5:04 PM Dxg mới mua xong. Chỗ này hồi đó mình có tính ko ta Dự án này hồi xưa mình có thông tin nhưng s... by Huy M - IM
BDS-MASTER-0456,này luôn nhé,bad_name; missing_coordinates; missing_land_area; missing_legal; missing_planning,2025-04-09,,,"[2025-04-09] Unknown User 4/9/2025 6:04 PM Nói chuyện với anh Tâm thử xem Anh nhận chỉ đạo à và ngày mai có Anh Minh - GĐPL vào, phụ trách Bình Dương thì anh sẽ trao đổi với ảnh về dự án này luôn nhé. ok a by Unknown User"
BDS-MASTER-0457,này nha anh Cái này phải đi khảo sát địa hình,bad_name; missing_coordinates; missing_land_area; missing_legal; missing_planning,2022-08-10,,,"[2022-08-10] Unknown User 8/10/2022 4:30 PM Này ai gửi nhỉ Mr. Chương gửi dự án này nha anh Cái này phải đi khảo sát địa hình, chứ thấy... by Unknown User"
BDS-MASTER-0458,này nha by Unknown User,bad_name; missing_coordinates; missing_land_area; missing_legal; missing_planning,2023-09-03,,,[2023-09-03] Tuan Tran-CEO 9/3/2023 6:55 PM https://drive.google.com/drive/folders/1JBSCsmYSNwJrhI7MtJd8L19xTEFImdI3?usp=sharing Venezia_Hồ sơ - Google ドライブ drive.google.com Mng nghiên cứu dự án này nha by Unknown User
BDS-MASTER-0459,này sau phải tăng chi phí này lên by Unknown User,bad_name; missing_coordinates; missing_land_area; missing_legal; missing_planning,2025-03-14,,,"[2025-03-14] Huy M - IM 3/14/2025 10:10 PM Translate Mình đang trích tổng hết là 10% doanh thu. Các dự án xa, khó bán hoặc muốn đẩy giá lên cao hơn chút thì 12% Mấy dự án này sau phải tăng chi phí này lên by Unknown User"
