chunk_id,source_file,report_date,report_datetime_raw,sender,name_hint,excerpt
933,batch_917.txt,2022-11-08,11/8/2022 2:38 PM,Huy M - IM,được đề xuất nghiên cứu đầu tư tại huyện Giao Thuỷ,"Huy M - IM 11/8/2022 2:38 PM Edited KĐT báo cáo CEO Tuan Tran-CEO 2 dự án được đề xuất nghiên cứu đầu tư tại huyện Giao Thuỷ, tỉnh Nam Định Khu Du lịch TMDV 7ha tại Thị Trấn Quất Lâm, huyện Giao Thuỷ, tỉnh Nam Định Cụm Công Nghiệp 50ha tại xã Giao Tiến, huyện Giao Thuỷ, tỉnh Nam Định Khu Du lịch TMDV 7ha tại Thị Trấn Quất Lâm Vị trí: Bãi biển thuộc khu Du lịch Quất Lâm (1 trong 4 khu du lịch biển chính ở miền Bắc (Hạ Long – Đồ Sơn – Quất Lâm – Sầm Sơn). Cách TP Nam Định 40km, TP. Hà Nội 120km (di chuyển mất 2 tiếng) Hạ Tầng khu vực còn kém phát triển so với Hạ Long, Sầm Sơn, đón 100.000 lượt khách/năm thời điểm trước dịch Covid. Hiện trạng: Trước khi tháo dỡ các Kios được xây dựng dọc bờ biển thì đây là khu vực sầm uất trong thời điểm mùa du lịch. Tuy nhiên sau đợt dịch Covid và đợt thực h"
934,batch_917.txt,2022-11-16,11/16/2022 3:35 PM,Trieu Nguyen-PTDT,chung cư tại Tân Bình,"Trieu Nguyen-PTDT 11/16/2022 3:35 PM Edited KĐT gửi anh Tuan Tran-CEO báo cáo dự án chung cư tại Tân Bình, Dĩ An, Bình Dương có quy mô 9379m2, có giá chào 380 tỷ nhưng do chủ cần bán gấp nên vẫn có thể thương lượng ở mức 320 tỷ trong đó 237.55 tỷ (25.3 tr.đồng/m2)là tiền chuyển nhượng đất và tiền sử dụng đất + 82.45 tỷ là tiền đền bù và hoàn thành đường kết nối N5 có lộ giới 17m chiều dài 150m, cụ thể: Vị trí và hiện trạng: - Dự án có 2 mặt tiền hẻm: 1 hẻm bê tông kế nối đường Thanh Niên và 1 hẻm bê tông kết nối đường Nguyễn Thị Minh Khai, Phường Tân Bình, TP Dĩ An, Bình Dương - Cách Đường Mỹ Phước Tân Vạn 640m - Cách Đường DT 743B khoảng 3km (theo tuyến đường Mỹ Phước Tân Vạn) thuận tiện di chuyển đến các huyện thành phố lân cận thuộc Bình Dương, Bình Phước và về TPHCM - Cách QL 1K khoảng"
935,batch_917.txt,2022-11-18,11/18/2022 3:00 PM,Thao L - INVT,Anantara Mũi Né Resort,"Thao L - INVT 11/18/2022 3:00 PM Khối Đầu tư gửi anh Tuan Tran-CEO báo cáo định giá tài sản dự án Anantara Mũi Né Resort, thuộc CĐT Novaland Phan Thiết với các thông tin như sau: I. THÔNG TIN CƠ BẢN Giá chào chuyển nhượng của đối tác: 875 tỷ; trong đó: Khoản vay tại 31/10/2022: 550 tỷ - khoản vay liên quan khác (không phục vụ HĐSXKD). Hiện QSDĐ và tài sản trên đất của Anantara đang được thế chấp để đảm bảo khoản vay này. Giá chuyển nhượng cổ phần: 325 tỷ. Vị trí: Đường Nguyễn Đình Chiểu – Nguyễn Thông, P. Hàm Tiến, TP. Phan Thiết, T. Bình Thuận. Có mặt tiền biển rộng khoảng 120m. Dự án nằm giữa đoạn thủ phủ các khu nghĩ dưỡng TP.Phan Thiết, cách dự án Sea Links khoảng 1km. II. HIỆN TRẠNG: Dự án đang được vận hành và khai thác với các thông số chi tiết sau: Đơn vị vận hành: Minor Hotel Grou"
936,batch_917.txt,2022-11-18,11/18/2022 3:02 PM,Thao L - INVT,ANANTARA THAM CHIẾU THEO DỰ ÁN PHÚ HẢI Bảng so sánh,Thao L - INVT 11/18/2022 3:02 PM Edited V. ĐỊNH GIÁ TÀI SẢN DỰ ÁN ANANTARA THAM CHIẾU THEO DỰ ÁN PHÚ HẢI Bảng so sánh: Vị trí 02 dự án: image 3. ... by Thao L - INVT
937,batch_917.txt,2022-11-18,11/18/2022 3:05 PM,Thao L - INVT,Anantara tham chiếu theo Phú Hải,Thao L - INVT 11/18/2022 3:05 PM Edited Vị trí 02 dự án: 3. Giá trị QSDĐ và CTXD trên đất dự án Anantara tham chiếu theo Phú Hải: 759 tỷ. VI. PHÂN TÍCH BÁO CÁO TÀI CHÍNH Anantara: T... by Thao L - INVT
938,batch_917.txt,2022-11-18,11/18/2022 3:08 PM,Thao L - INVT,Anantara tham chiếu theo Phú Hải,"Thao L - INVT 11/18/2022 3:08 PM Edited VI. PHÂN TÍCH BÁO CÁO TÀI CHÍNH Anantara: Thống kê cơ bản Báo cáo tài chính: Thông tin chuyển nhượng năm 2014 và 2018: Giá trị chuyển nhượng cổ phần công ty tại thời điểm 25/12/2014: 247,7 tỷ. Giá trị chuyển nhượng cổ phần công ty tại thời điểm 29/01/2018: 241,13 tỷ. Theo BCTC 2017: . Vốn chủ sở hữu: 96,357 tỷ. . Tiền: 6,7 tỷ. . Tài sản cố định hữu hình: 231,22 tỷ. Phú Hải: Thống kê cơ bản Báo cáo tài chính: VII. KẾT LUẬN Giá trị QSDĐ và CTXD trên đất dự án Anantara tham chiếu theo Phú Hải: 759 tỷ “Giá tham chiếu” Giá đàm phán có thể từ “Giá tham chiếu” chiết khấu thêm một tỷ lệ phù hợp – “Giá đàm phán”. Tuy nhiên, theo đánh giá chủ quan mức “Giá đàm phán” thấp nhất tương đương với dư nợ vay 31/10/2022 là 550 tỷ (vì đối tác sẽ không thể bỏ thêm tiền "
939,batch_917.txt,2022-11-19,11/19/2022 10:11 AM,Huy M - IM,làm KCN tại huyện Nghĩa Hưng Khảo sát vị trí hiện trạng,"Huy M - IM 11/19/2022 10:11 AM Sau khi đề xuất Nghiên cứu Khu Công Nghiệp tại Huyện Nghĩa Hưng – Nam Định được duyệt, K.ĐT gửi CEO Tuan Tran-CEO kế hoạch đi công tác Nam Định như sau: Nội dung: Gặp các cơ quan, ban ngành để lấy các thông tin chi tiết khu đất làm KCN tại huyện Nghĩa Hưng Khảo sát vị trí hiện trạng, đánh giá thực tế hiện trạng kế nối giao thông, hạ tầng... Khảo sát thị trường KCN của tỉnh và các khu vực lân cận Thời gian: 23 -25/11/2022 Nhân sự: Mr Bình – GĐ Khối Đầu tư Mr Sơn - TP. R&D Mr Huy – TP. Đầu tư K.ĐT trình CEO duyệt kế hoạch công tác để triển khai các bước tiếp theo à. KĐT cũng đã liên hệ với A. Dũng theo chỉ đạ... by Huy M - IM"
940,batch_917.txt,2022-11-19,11/19/2022 10:16 AM,Huy M - IM,,Huy M - IM 11/19/2022 10:16 AM KĐT cũng đã liên hệ với A. Dũng theo chỉ đạo của A. Tâm để lên kế hoạch gặp các cơ quan ban ngành và khảo sát thực địa khu đất. Ok by Unknown User
941,batch_917.txt,,,,4ha Thị xã Phú Mỹ với tổng diện tích đất thực hiện dự án là 4,"Báo cáo Dự án 4ha Thị xã Phú Mỹ với tổng diện tích đất thực hiện dự án là 4,4ha (giá chào bán 600 tỷ tương đương 13,4 tr/m2) tại 2 mặt tiền đường Quốc lộ 51 và đường Hùng Vương thuộc Phường Tân Phước, Thị xã Phú Mỹ, tỉnh Bà Rịa – Vũng Tàu: Vị trí dự án có nhiều tiềm năng: - Dự án tiếp giáp 2 mặt tiền đường hiện hữu: + Mặt tiền tiếp giáp khoảng 110m, giáp đường Quốc lộ 51, đường nhựa rộng khoảng 46m. + Mặt tiền tiếp giáp đường khoảng 78,7m, giáp đường Hùng Vương đường nhựa rộng khoảng 25m. - Cách Trung tâm Hành chính Thị xã Phú Mỹ khoảng 1km, cách các tiện ích ngoại khu trong vòng bán kính 2,5km gồm siêu thị Co.opmart, KNG Mall, phòng khám đa khoa, 2 trường Trung học Cơ sở, 2 trường Tiểu học, 6 trường Mần non. - Cách khu công nghiệp: + KCN Phú Mỹ I khoảng 1,5km + KCN Phú Mỹ II khoảng 1"
942,batch_917.txt,2022-12-03,12/3/2022 12:01 PM,Thao L - INVT,KCN do Tập đoàn Xuận Thiện làm CĐT với 02 Nhà máy Gang thép - Cán thép đã dược tỉnh phê du,"Thao L - INVT 12/3/2022 12:01 PM K.ĐT gửi anh Tuan Tran-CEO báo cáo về Đề xuất Thực hiện Đầu tư Xây dựng KCN Nghĩa Sơn, tại Huyện Nghĩa Hưng, tỉnh Nam Định như sau: Khảo sát thực địa: Theo như giới thiệu của tỉnh, K.ĐT đã khảo sát thực địa và có các đánh giá khách quan về KCN Nghĩa Sơn như sau: Vị trí: Nằm giữa 2 đường trục Phát triển Cao Bồ - Nam Điền & DT490C. Quy mô: Dự kiến đang trình duyệt là 120ha (chưa có ranh chính xác). Tiềm năng: . Hiện trạng quỹ đất đang là đất lúa với từng ô lớn, thuận tiện cho công tác đền bù giải phòng mặt bằng. . Đơn giá đền bù khu vực còn thấp (~200.000VNĐ/m2), vẫn còn dư địa để phát triển so với các tỉnh đã đi khảo sát Bắc Ninh, Hải Phòng… . Nằm trên đường trục Phát triển kết nối lên Cao tốc Ninh Bình – Hải Phòng – Quảng Ninh hướng về phía Bắc: 4 km và kết"
943,batch_917.txt,2022-12-14,12/14/2022 11:04 AM,Thao L - INVT,KDC Minh Hưng tại xã Minh Hưng,"Thao L - INVT 12/14/2022 11:04 AM K.ĐT gửi anh Tuan Tran-CEO báo cáo dự án KDC Minh Hưng tại xã Minh Hưng, Chơn Thành, Bình Phước có quy mô 15,2ha, có giá chào 280 tỷ (~1,83 tr.đồng/m2), chưa bao gồm tiền CMĐSDĐ, cụ thể: Vị trí và quy hoạch tương lai khu vực: - Có đường vào giáp mặt tiền QL13 (rộng 16m), xã Minh Hưng, Huyện Chơn Thành, Tỉnh Bình Phước. Cách KDC Đại Nam khoảng 1Km. - Về hạ tầng giao thông: Trong tương lai, các đường cao tốc TPHCM- Chơn Thành, cao tốc Chơn Thành – Đăk Nông được triển khai và đưa vào hoạt động. => Kết nối giao thông đến các tỉnh, thành phố lân cận nhanh chóng, thuận tiện và dễ dàng. - Về tiềm năng phát triển khu vực: + Khu vực tập trung nhiều KCN hiện hữu. + Có các KCN đang được triển khai và sẽ đưa vào hoạt động trong tương lai gần. + Nhiều quỹ đất được QH c"
944,batch_917.txt,2022-12-14,12/14/2022 11:07 AM,Thao L - INVT,,"Thao L - INVT 12/14/2022 11:07 AM 6. Sản phẩm theo thông tin quy hoạch đối tác cung cấp: Phân lô bán nền và XD một phần bán nhà và đất: Đất nhà phố liền kề 474 nền 100 m2 đất/sp Đất ở shophouse 64 nền 108 m2 đất/sp Đất ở shophouse (bán nhà) 20 căn 108 m2 đất/sp Đất ở biệt thự song lập 32 nền 157 m2 đất/sp Đất TMDV 1 căn 7.628 m2 đất/sp Đất công trình công cộng 1 căm 2.509 m2 đất/sp Giai đoạn dự án: - 2023-2024: Bắt đầu triển khai (Đất; Pháp lý) - 2024-2026: XD hạ tầng và XD nhà, công trình TMDV và công trình công cộng. - 2025-2026: Bán hàng và thu tiền. Giá bán đề xuất: - Giá bán đất hiện tại (... by Thao L - INVT"
945,batch_917.txt,2022-12-14,12/14/2022 11:08 AM,Thao L - INVT,không đạt hiệu quả tài,"Thao L - INVT 12/14/2022 11:08 AM Giá bán đề xuất: - Giá bán đất hiện tại (2022) dựa vào thị trường xung quanh dự án: trung bình 11,5tr/m2, tỷ lệ tăng giá mỗi năm 10%. - Giá bán năm 2025-2026: Loại hình Diện tích đất (m2) Diên tích sàn (m2) Đơn giá bán đất (tr/m2) có VAT Đơn gián bán sàn (tr/m2) có VAT Đất nhà phố liền kề 47.412,3 - 14,6 - Đất ở shophouse 6.912,0 - 17,5 - Đất ở shophouse (bán nhà) 2.160,0 5.184,0 17,5 7,8 Đất ở biệt thự song lập 5.008,0 - 12,4 - Đất TMDV 7.628,0 12.204,8 8,0 7,1 Đất công trình công cộng 2.508,9 3.261,6 6,6 7,1 Thông số: - Tổng mức đầu tư là 750 tỷ đồng (chưa VAT) bao gồm tiền CMĐSDĐ tạm tính 100 tỷ đồng. - Tổng doanh thu là 1.037 tỷ đồng (chưa VAT). - Tổng lợi nhuận trước thuế là 194 tỷ đồng. Kết luận: - Dự án không đạt hiệu quả tài ... by Thao L - INVT"
946,batch_917.txt,2022-12-14,12/14/2022 11:09 AM,Thao L - INVT,không đạt hiệu quả tài chính với giá chào chuyển nhượng là 280 tỷ đồng (chưa bao gồm tiền,"Thao L - INVT 12/14/2022 11:09 AM Kết luận: - Dự án không đạt hiệu quả tài chính với giá chào chuyển nhượng là 280 tỷ đồng (chưa bao gồm tiền CMĐSDĐ) - Để dự án đạt hiệu quả tài chính thì giá nhận chuyện nhượng dự án từ 204 tỷ đồng (~1,34tr/m2; IRR:20%) – 250 tỷ đồng (~1,65tr/m2; IRR:15%) chưa bao gồm tiền CMĐSDĐ.. Ghi chú: - Chỉ nhận chuyển nhượng dự án khi chủ trương đầu tư dự án được phép phân lô bán nền. - Giả định: + Chủ trương đầu tư cho phép dự án phân lô bán nền => Phải hoàn thiện hạ tầng và xây dựng thô các tiện ích mới được sang tên GCNQSDĐ cho khách hàng (hiện nay các dự án ở Bình Phước chưa ra sổ, sang tên cho khách hàng vì chỉ hoàn thiện hạ tầng mà không hoàn thiện các tiện ích (TMDV, trường học, y tế, công cộng,…) kèm theo). + Quỹ đất dành cho NOXH chiếm 20% quỹ đất ở so với "
947,batch_917.txt,2022-12-15,12/15/2022 12:04 PM,Thao L - INVT,(Chi phí đất,"Thao L - INVT 12/15/2022 12:04 PM Edited K.ĐT gửi anh Tuan Tran-CEO báo cáo về Cụm công nghiệp Giao Yến, quy mô 75ha tại xã Giao Yến, huyện Giao Thủy, tỉnh Nam Định như sau: 1. Hiện trạng và hạ tầng: - Hiện trạng: Đất nông nghiệp, trống và chưa có đường lớn kết nối vào khu đất. - Hạ tầng trương lai: Giáp với Đường bộ Ven biển, sẽ kết nối thẳng với QL37B (hiện hữu) và kết nối thẳng Đường Nam Định - Lạc Quần đang triển khai xây dựng và dự kiến hoàn thành năm 2027 với tổng chiều dài 24,7km, TMĐT: 6000 tỷ và mặt cắt tại đoạn lớn nhất 100m. Đường Nam Định - Lạc Quần sẽ trực tiếp kết nối Cao Tốc Ninh Bình – Hải Phòng – Quảng Ninh. => Tạo hệ thống hạ tầng kết nối thuận tiện đến các tỉnh lân cận và các cảng biển lớn. - Tiềm năng: Gần KCN VSIP có quy mô lớn nhất tỉnh Nam Định (1.100ha), khi KCN VSI"
948,batch_917.txt,2022-12-27,12/27/2022 3:31 PM,Trieu Nguyen-PTDT,trong thời gian khai thác kinh doanh,"Trieu Nguyen-PTDT 12/27/2022 3:31 PM KĐT gửi anh Tuan Tran-CEO báo cáo dự phòng P&L 5 năm từ 2023 - 2027 cho Khách sạn Regalia Gold 4 sao tại Nha Trang, cụ thể: 1/ Vị trí và hiện trạng: Khách sạn nằm tại đường Nguyễn Thị Minh Khai, P. Tân Lập, Nha Trang, cách bãi biển khoảng 400m Công trình khách sạn 4 sao cao 40 tầng, có 850 phòng 2/ Pháp lý đất: Thông tin được cung cấp: công trình xây dựng trên khu đất có quy mô 2584m2, trong đó 1704m2 đất ODT có thời hạn sử dụng lâu dài và 884m2 đất thuê trả tiền hàng năm nằm trong khu vực quy hoạch giao thông. 3/ Thông tin thị trường: Các khách sạn 4 sao nằm cùng vị trí (không ven biển) có giá thuê dao động từ $40 - 54/đêm/phòng, có quy mô từ 100 - 300 phòng Theo thống kê, tỷ lệ khách du lịch nội địa năm 2022 tăng 18% so với năm 2019 là 1 phần kết quả "
949,batch_917.txt,,,,=> Nên chưa đánh giá hiệu quả dự án theo yếu tố dòng tiền ** Link Drive,Báo cáo này không đánh giá chi phí đầu vào bao gồm chi phí duy tu sửa chữa vì khách sạn đã không hoạt động trong giai đoạn dịch và chi phí mua dự án => Nên chưa đánh giá hiệu quả dự án theo yếu tố dòng tiền ** Link Drive: Dự án Regalia - OneDrive (sharepoint.com) ** Nguồn thông tin: chị Ngoc Vo-TL-TGD
950,batch_917.txt,2022-12-27,12/27/2022 3:31 PM,Unknown User,,"Unknown User 12/27/2022 3:31 PM KĐT gửi anh Tuan Tran-CEO báo cáo dự phòng P&L 5 năm từ 2023 - 2027 cho Khách sạn Regalia Gold 4 sao tại Nha Trang, cụ thể: 1/ Vị trí và hiện trạng: Khách sạn nằm tại đường Nguyễn Thị Minh Khai, P. Tân Lập, Nha Trang, cách bãi biển khoảng 400mCông trình khách sạn 4 sao cao 40 tầng, có 850 ph… 1 Heart reaction. Em gửi chị Ngoc Vo-TL-TGD 2 bản báo cáo... by Unknown User, has attachments."
951,batch_917.txt,2023-01-03,1/3/2023 4:32 PM,Unknown User,,Unknown User 1/3/2023 4:32 PM Em gửi chị Ngoc Vo-TL-TGD 2 bản báo cáo tiếng anh và tiếng việt của Regalia Gold nhé[Tệp: Báo cáo Regalia Gold (VN).pdf][Tệp: Báo cáo Regalia Gold (EN).pdf] Chị cảm ơn em nha 1 Heart reaction.
952,batch_917.txt,2023-03-15,3/15/2023 10:20 AM,Huy M - IM,nhà ở khi chuyển mục đích sang đất ở theo Luật Đất đai sẽ phải thực hiện đấu giá đối với h,"Huy M - IM 3/15/2023 10:20 AM KĐT báo cáo CEO Tuan Tran-CEO đánh giá nhanh 12 lô đất anh Duy gửi của Sun Group tại Khu Đô thị ven sông Hoà Xuân - Cẩm Lệ - Đà Nẵng với mục đích làm Khu Chung cư cao tầng. Về Pháp lý đất: Theo GCNQSDĐ được cung cấp (2 lô đại diện): + Diện tích: ~ 5.000 m2 + Mục đích sử dụng: Đất cơ sở sản xuất kinh doanh + Thời hạn: Lâu dài + Nguồn gốc đất: Nhà nước giao đất có thu tiền sử dụng đất. + Cấp ngày 15/06/2011 Với mục đích sử dụng đất vẫn còn là đất SKC chưa chuyển mục đích sang đất ở, trong trường hợp thực hiện dự án nhà ở khi chuyển mục đích sang đất ở theo Luật Đất đai sẽ phải thực hiện đấu giá đối với hiện trạng các khu đất này Về pháp lý quy hoạch: + Theo thông tin QH đối tác cung cấp tại văn bản số 3175 ngày 03/05/2019 của SXD Đà Nẵng, các khu đất trên phần l"
